Timestamp,Email Address,Nama,Umur,Asal Universitas,Jurusan,Saya merasa lebih mudah memahami logika pemrograman jika dijelaskan melalui diagram alur (flowchart),Saya lebih suka menonton video tutorial koding daripada mendengarkan penjelasan suara saja.,Penggunaan warna yang berbeda pada kode (seperti di VS Code) sangat membantu saya mengenali struktur program.,Saya sering membayangkan bagaimana alur data mengalir dalam program seperti sebuah peta di pikiran saya,Saya lebih mudah mengingat perintah Python jika saya pernah melihatnya dalam bentuk infografis atau skema.,Saya merasa lebih cepat paham jika instruktur menjelaskan materi Python secara lisan di depan kelas/webinar.,Mendengarkan diskusi atau tanya jawab antar teman tentang suatu error membantu saya menemukan solusi.,Saya sering mengulang-ulang penjelasan guru di dalam hati atau dengan suara pelan untuk memahami konsep yang sulit.,Saya lebih suka mengikuti kursus yang menyediakan banyak sesi live session atau podcast teknis.,Instruksi yang diberikan melalui suara lebih mudah saya ikuti daripada instruksi yang hanya tertulis di layar.,Saya lebih suka membaca dokumentasi resmi atau buku teks Python untuk mendalami suatu materi.,Saya merasa harus menulis catatan atau rangkuman teks sendiri agar benar-benar memahami cara kerja sebuah fungsi.,Saya sangat menyukai penjelasan materi yang disajikan dalam bentuk daftar poin (bullet points) atau daftar langkah-langkah.,"Saat mencari solusi di internet, saya lebih memilih membaca artikel blog atau StackOverflow daripada menonton video.",Membaca komentar di dalam kode sangat membantu saya memahami tujuan dari baris kode tersebut.,Saya merasa bosan jika harus membaca teori terlalu lama tanpa mencoba langsung mengetik kodenya di komputer.,"Saya lebih cepat paham melalui metode trial and error (mencoba, salah, lalu memperbaiki sendiri).",Mengikuti tutorial live coding di mana saya mengetik bersamaan dengan instruktur adalah cara belajar favorit saya.,Saya lebih mudah memahami konsep Python jika saya mengaplikasikannya langsung ke dalam proyek nyata.,Saya merasa lebih percaya diri dengan kemampuan saya setelah berhasil memecahkan masalah koding secara mandiri.
2026-05-03 03:31:07,ida73@yahoo.com,Vino Januar,15 - 19 Tahun,Unesa,Media Production,5,3,4,4,4,4,4,4,5,5,3,5,4,4,4,4,5,4,5,4
2026-04-25 17:27:57,ardiantokamila@yahoo.com,Sari Suwarno,15 - 19 Tahun,Universitas Negeri Surabaya ,Statistika terapan dan Komputasi ,1,5,4,1,4,4,4,4,5,4,4,5,5,5,4,5,5,5,4,4
2026-04-14 08:00:05,utamiraihan@yahoo.com,Malik Laksmiwati,20 - 24 Tahun,Binus,Teknik Informatika ,5,4,4,5,5,3,3,4,4,1,5,5,4,2,4,4,4,3,4,5
2026-05-04 00:10:09,wibisonoraisa@yahoo.com,Atmaja Sitorus,20 - 24 Tahun,a,akuntansi,4,3,5,3,4,4,4,3,4,4,3,5,4,5,5,3,5,4,5,1
2026-04-30 18:33:31,harsana73@yahoo.com,"Ir. Tiara Namaga, S.I.Kom",20 - 24 Tahun,Unesa,Ilmu pendidikan ,5,4,5,5,4,4,4,4,3,3,3,5,3,5,4,5,5,5,1,4
2026-04-13 20:18:53,sitiirawan@gmail.com,"Kamal Haryanto, M.Pd",15 - 19 Tahun,Kyoto University of Advanced Science ,kimia,4,5,2,4,3,5,4,4,5,2,5,4,3,4,4,5,4,4,3,4
2026-04-23 04:03:51,uwaisasirwada@hotmail.com,Lukman Prasasta,15 - 19 Tahun,ub,sastra inggris ,3,5,4,5,2,4,2,4,5,5,3,5,4,4,4,1,2,1,4,5
2026-04-07 17:37:53,zelda41@yahoo.com,"Dr. Carla Novitasari, S.Pt",> 25 Tahun,Universitas Diponegoro ,Ilmu olahraga ,3,4,5,1,5,5,4,4,4,1,3,3,5,4,1,4,4,1,3,5
2026-04-27 23:22:08,michellenasyidah@yahoo.com,Ibun Sitorus,> 25 Tahun,Binus bandung,Creativepreneurship,4,4,4,4,5,4,4,4,4,2,5,4,4,4,5,4,2,4,4,5
2026-04-10 09:35:49,hasanahviktor@gmail.com,"R. Shakila Kusumo, S.Gz",20 - 24 Tahun,UNJ,Manajemen ,4,5,4,5,4,4,4,5,3,5,4,5,4,5,5,4,3,5,5,4
2026-05-05 10:23:26,mulyanimaras@hotmail.com,Cahya Prakasa,20 - 24 Tahun,BINUS,Computer Science ,2,5,5,5,4,4,3,5,5,2,5,5,4,4,5,5,3,4,2,3
2026-04-29 23:29:21,lailasarilasmanto@gmail.com,"Wulan Laksita, S.H.",> 25 Tahun,Universitas Indonesia,Teknik ,4,4,5,4,5,4,5,4,4,3,1,4,3,4,4,2,1,3,4,5
2026-05-01 00:05:18,siraitprasetyo@gmail.com,Jarwa Padmasari,> 25 Tahun,De Montfort University,Ilmu komunikasi ,5,4,5,4,3,4,3,4,3,4,3,3,3,3,2,5,4,4,3,5
2026-04-12 12:29:57,aprayoga@hotmail.com,Eka Narpati,15 - 19 Tahun,BINUS ,Computer science - Intelligent system,4,2,4,5,2,4,4,5,4,5,3,4,4,5,4,5,4,3,3,4
2026-05-02 05:54:11,warsitahartati@hotmail.com,"drg. Ganep Mulyani, S.IP",> 25 Tahun,ITB,Teknik Informatika ,5,2,3,5,5,5,4,4,3,4,4,4,4,4,5,1,5,2,4,5
2026-04-23 06:24:41,gangsaoktaviani@yahoo.com,Drs. Faizah Rahmawati,15 - 19 Tahun,Institut Pariwisata dan Bisnis Internasional ,Akuntansi ,4,5,5,2,3,4,5,4,3,4,3,4,5,1,4,5,4,5,4,5
2026-04-24 20:23:52,mumpuni82@gmail.com,Cahyo Kuswoyo,> 25 Tahun,Unnes,Kelautan,3,1,2,4,3,4,5,4,5,4,3,4,4,4,4,3,5,4,4,5
2026-04-13 10:29:41,sabar56@yahoo.com,"Marsudi Simbolon, S.Farm",20 - 24 Tahun,UGM,ilmu Komunikasi ,5,5,5,3,2,5,3,4,4,2,1,5,5,1,4,4,5,5,5,3
2026-04-17 23:22:44,gnajmudin@gmail.com,"Hani Utami, S.Pd",20 - 24 Tahun,Universitas Muhammadiyah Surakarta (UMS),Psikologi ,4,4,2,4,3,5,5,4,5,4,5,3,4,5,4,4,5,3,5,4
2026-04-08 11:15:13,tmaryati@yahoo.com,"Luluh Hariyah, S.Ked",> 25 Tahun,Binus University ,Statistika terapan dan Komputasi ,4,5,5,4,4,2,3,4,4,2,4,5,4,4,5,4,5,4,4,5
2026-04-24 19:37:42,edi57@gmail.com,Dr. Ida Hidayanto,20 - 24 Tahun,Unnes,Informatika,5,4,4,4,4,1,5,5,4,5,3,5,5,2,4,4,2,5,2,5
2026-04-26 09:08:29,mpangestu@yahoo.com,Diana Nuraini,20 - 24 Tahun,UGM,manajemen ,5,4,5,5,3,5,4,4,4,5,4,5,2,5,4,3,4,5,4,4
2026-04-24 04:07:25,embuh04@yahoo.com,Rachel Utama,> 25 Tahun,Binus University,Statistika Terapan dan Komputasi,4,5,4,2,5,3,4,4,5,4,5,5,2,4,3,4,2,1,5,4
2026-04-28 21:01:33,rafi65@yahoo.com,Diana Padmasari,15 - 19 Tahun,IPB,Psikologi ,4,5,2,1,3,5,4,4,4,3,2,5,4,3,5,4,4,5,4,4
2026-04-25 02:50:50,liman58@gmail.com,"Dr. Titin Prayoga, M.Farm",20 - 24 Tahun,Politeknik Astra,ilmu Komunikasi ,5,4,3,5,5,1,5,5,5,5,5,4,2,5,5,4,5,4,3,5
2026-04-17 05:23:19,ajengprasetya@yahoo.com,Gilda Marpaung,20 - 24 Tahun,Binus,Informatika,4,4,4,4,2,2,5,2,4,5,3,5,4,4,5,4,5,5,4,4
2026-04-10 09:47:31,ismail31@yahoo.com,"Kezia Prasasta, S.Sos",15 - 19 Tahun,Universitas Telkom ,Mechatronics engineering ,5,4,4,4,4,4,3,2,5,2,5,4,4,4,3,3,4,3,2,4
2026-04-26 04:13:03,permadiadikara@gmail.com,Vivi Winarsih,> 25 Tahun,Pnj,Ilmu Ekonomi ,1,4,3,5,5,4,5,4,5,5,4,4,3,5,5,5,4,2,4,2
2026-04-22 04:55:27,firgantorolala@yahoo.com,Eja Hastuti,15 - 19 Tahun,UPN veteran Jakarta ,Ilmu Politik,5,2,5,5,4,4,4,4,4,4,5,1,1,4,3,4,4,4,5,4
2026-04-26 16:29:51,putrinurdiyanti@yahoo.com,dr. Ira Situmorang,> 25 Tahun,Universitas Indonesia ,Hukum,2,4,4,4,4,5,5,4,3,4,5,5,5,4,4,4,3,3,5,3
2026-04-15 20:16:06,jandriani@hotmail.com,Hamima Wijayanti,20 - 24 Tahun,Universitas Airlangga,Teknik ,4,4,4,4,3,4,4,5,4,4,4,3,5,5,5,2,3,5,3,1
2026-04-29 15:20:17,marbunsurya@hotmail.com,Ana Sihombing,> 25 Tahun,ITB,teknik elektro,5,2,3,2,4,4,5,2,4,5,2,4,3,3,3,4,5,4,3,1
2026-04-12 21:19:06,umi95@gmail.com,"Ir. Halima Permadi, M.TI.",20 - 24 Tahun,Unnes,ekonomi,5,2,4,4,5,5,4,3,4,4,3,5,4,4,5,5,4,1,5,1
2026-04-21 20:02:43,siregarrendy@yahoo.com,"R. Caturangga Budiman, M.Ak",15 - 19 Tahun,ASTRAtech,Ilmu olahraga ,4,4,3,4,5,4,3,5,4,5,3,3,3,5,5,4,4,5,1,4
2026-05-01 16:23:35,ggunarto@hotmail.com,"Jelita Hassanah, S.Psi",20 - 24 Tahun,ugm,Statistika ,4,2,4,4,5,4,4,4,2,3,4,5,2,4,4,2,4,5,2,5
2026-04-13 03:20:27,hafshah46@yahoo.com,Luis Rahimah,15 - 19 Tahun,Universitas Muhammadiyah Surakarta (UMS),Teknik Informatika dan Komputer ,3,4,5,4,5,3,1,5,4,5,4,3,4,4,4,3,4,5,1,3
2026-04-24 17:26:51,fathonah19@yahoo.com,Sutan Jinawi Kuswoyo,15 - 19 Tahun,a,Sastra Jepang,3,2,3,3,5,4,3,1,4,5,3,5,2,5,5,5,4,5,4,4
2026-04-19 07:10:06,putracarla@hotmail.com,Luthfi Pradana,15 - 19 Tahun,Universitas Negeri Semarang ,ilkom,5,2,5,5,4,5,2,5,4,4,4,4,5,5,2,5,5,5,4,2
2026-05-06 06:38:42,hasimnarpati@yahoo.com,Kamaria Irawan,> 25 Tahun,Binus University ,Hukum ,1,3,5,5,4,4,3,2,4,5,3,3,4,2,5,4,5,4,5,5
2026-05-05 16:46:54,samosirfaizah@gmail.com,"dr. Yono Suartini, S.Pt",> 25 Tahun,ASTRAtech,kimia,1,5,2,5,4,5,4,4,5,5,4,5,4,1,4,5,2,4,4,4
2026-04-23 14:25:24,kusmawatiozy@gmail.com,Pranata Wahyuni,> 25 Tahun,Politeknik Astra,Mechatronics engineering ,4,5,4,5,4,4,5,3,5,5,5,4,5,4,4,3,4,3,1,3
2026-04-11 12:33:03,rajataprayitna@yahoo.com,Cawisono Wastuti,> 25 Tahun,Telkom university surabaya ,teknik,1,5,3,4,2,5,3,5,4,4,3,5,5,4,5,4,4,4,2,2
2026-04-10 22:38:46,vpalastri@gmail.com,"R.M. Artawan Rajasa, S.Psi",> 25 Tahun,UPN veteran Jakarta ,Matematika dan IPA ,5,3,5,4,5,2,2,5,4,1,4,4,4,4,4,5,3,4,3,3
2026-05-01 00:31:55,haryantiagus@gmail.com,Danuja Kusumo,20 - 24 Tahun,Institut Pertanian Bogor,ilmu Komunikasi ,2,4,5,4,4,4,3,1,5,4,3,4,5,3,4,4,3,4,5,5
2026-04-29 05:52:44,jarwadiyuniar@hotmail.com,"Hilda Zulkarnain, S.E.I",> 25 Tahun,Universitas Negeri Semarang,Teknologi Pangan,3,5,3,5,4,3,4,5,1,5,5,4,5,1,4,2,4,5,5,5
2026-05-01 03:53:17,cakrabuana67@hotmail.com,"drg. Bakiono Wijaya, S.Pd",> 25 Tahun,ITS,pertanian ,4,5,1,4,5,3,5,4,1,4,5,4,1,3,5,2,5,5,3,4
2026-04-20 15:08:47,bpratama@yahoo.com,Nyana Simanjuntak,> 25 Tahun,ugm,sastra inggris ,1,4,2,5,3,4,4,2,2,4,2,3,4,5,5,5,4,4,4,5
2026-04-19 12:53:41,utarihoran@gmail.com,Kusuma Sihombing,20 - 24 Tahun,Universitas Indonesia ,Teknologi Pangan,4,5,5,4,4,3,4,4,5,5,2,5,5,4,5,4,5,2,1,3
2026-04-17 16:29:03,taufanhariyah@hotmail.com,drg. Raharja Hassanah,15 - 19 Tahun,STIKOM Poltek Cirebon ,fisika,2,5,5,5,3,3,5,4,3,5,2,5,5,5,4,4,2,4,4,3
2026-04-26 10:38:47,balanggaagustina@yahoo.com,Laswi Hutagalung,> 25 Tahun,IPB university ,Kehutanan ,4,4,4,5,5,5,5,3,4,1,3,5,4,1,5,2,4,5,4,5
2026-05-01 01:19:50,rajataasmadi@hotmail.com,"Malik Wulandari, M.Kom.",20 - 24 Tahun,Binus,Pendidikan Akuntansi,3,4,4,5,2,1,4,5,4,5,5,3,2,3,2,4,5,5,4,2
2026-05-01 00:22:17,erik75@yahoo.com,Ami Hutapea,> 25 Tahun,Institut Pariwisata dan Bisnis Internasional ,Computer science - Intelligent system,3,4,3,4,4,2,5,4,3,3,3,5,5,5,4,3,3,5,5,4
2026-04-22 19:16:07,timbulzulkarnain@hotmail.com,"Cut Yani Zulaika, M.Pd",20 - 24 Tahun,ASTRAtech,Teknik Informatika dan Komputer ,3,5,4,5,5,4,4,3,4,4,3,5,5,4,5,3,4,2,4,3
2026-04-17 03:00:01,grajata@yahoo.com,Pranata Rahayu,15 - 19 Tahun,Universitas Airlangga,Branding,4,4,4,5,4,4,2,5,4,4,5,3,1,2,5,5,4,5,5,4
2026-04-16 23:45:45,permadiasmianto@yahoo.com,Zelaya Haryanti,15 - 19 Tahun,Universitas Indonesia ,Hukum,4,4,2,4,3,4,5,4,3,2,4,4,5,4,5,1,4,5,4,5
2026-04-30 20:28:14,maya27@yahoo.com,drg. Ida Riyanti,> 25 Tahun,Universitas Trilogi,ilkom,3,3,4,4,5,5,4,4,4,3,3,3,5,5,4,4,5,4,4,4
2026-04-25 13:12:17,hasim10@gmail.com,Sutan Cemeti Kuswoyo,20 - 24 Tahun,UNJ,Kedokteran ,2,4,5,2,2,2,5,5,2,4,4,4,3,4,3,4,5,5,5,4
2026-05-02 05:52:08,isihombing@hotmail.com,Irwan Laksita,15 - 19 Tahun,UNNES,Teknologi Pangan,3,3,4,5,3,2,4,4,3,3,5,2,2,4,5,2,4,5,5,5
2026-04-20 01:23:07,elonsafitri@yahoo.com,Mila Pradana,> 25 Tahun,Binus,Statistika dan Sains Data ,4,1,3,4,4,4,3,4,4,5,3,3,3,4,5,4,4,5,4,4
2026-04-07 20:11:46,damar17@yahoo.com,Unjani Namaga,15 - 19 Tahun,Prasetiya Mulya,ilkom,3,5,2,3,4,1,3,5,4,4,4,4,3,4,2,4,4,3,2,3
2026-05-05 14:32:19,inasyidah@gmail.com,"Tgk. Kayla Suwarno, M.TI.",> 25 Tahun,unj,Staterkom,5,4,4,4,5,2,5,5,5,4,2,4,4,3,5,4,2,4,5,5
2026-05-06 10:22:22,tiara18@yahoo.com,Ida Hutasoit,20 - 24 Tahun,ITS,Ilmu komunikasi ,5,4,5,5,4,3,1,4,1,3,4,4,5,3,4,5,4,5,5,5
2026-04-26 06:38:51,napitupuluwardi@gmail.com,Dalima Megantara,15 - 19 Tahun,Pnj,Ilmu pendidikan ,3,5,3,5,4,3,4,4,5,4,4,5,3,4,4,3,5,4,4,5
2026-05-04 14:14:45,lukman90@hotmail.com,Gangsar Waluyo,> 25 Tahun,a,Manajemen ,2,4,4,5,2,4,5,4,2,4,5,5,2,4,5,5,4,3,5,3
2026-04-22 13:40:28,johan21@hotmail.com,Intan Firmansyah,> 25 Tahun,Universitas Palangkaraya ,Akuntansi,4,4,4,5,2,4,3,4,5,3,4,4,2,2,5,3,4,5,4,5
2026-04-27 08:37:29,cinthia35@gmail.com,Rafid Pradipta,20 - 24 Tahun,Universitas Indonesia,Matematika dan IPA ,3,4,5,4,4,5,4,5,4,3,4,4,4,4,3,5,2,4,5,5
2026-05-02 18:31:01,ibunhardiansyah@hotmail.com,"Limar Laksmiwati, S.Pt",> 25 Tahun,Kyoto University of Advanced Science ,Teknik,5,4,3,4,5,4,5,4,4,1,4,4,5,5,4,4,4,1,4,5
2026-04-23 19:41:47,hsirait@yahoo.com,Cut Nabila Kusmawati,15 - 19 Tahun,Universitas Negeri Surabaya ,Akuntansi,5,4,4,4,4,4,2,3,3,2,4,5,4,3,2,4,4,4,4,5
2026-04-30 12:18:42,rramadan@hotmail.com,Vero Halim,> 25 Tahun,Universitas Palangkaraya ,Ilmu pendidikan ,4,5,4,4,2,5,3,5,2,4,2,1,4,4,2,5,5,3,2,3
2026-04-17 21:22:44,siregardadap@hotmail.com,R. Tiara Wasita,15 - 19 Tahun,UI,Ilmu olahraga ,4,1,3,5,4,4,1,5,3,4,5,4,5,5,3,3,5,3,5,2
2026-04-25 05:26:01,maryatidirja@yahoo.com,R.M. Erik Nurdiyanti,> 25 Tahun,Universitas Muhammadiyah Surakarta (UMS),sastra inggris ,4,3,4,2,3,4,4,5,4,4,5,4,4,4,3,3,5,5,5,4
2026-04-15 13:30:04,mrahimah@yahoo.com,Ir. Cornelia Siregar,20 - 24 Tahun,Universitas Negeri Jakarta,ilkom,4,4,5,4,4,5,5,4,4,2,5,5,3,4,4,5,5,5,3,5
2026-04-28 04:36:02,nsaragih@yahoo.com,Harsanto Haryanto,> 25 Tahun,Binus bandung,Statistika Terapan dan Komputasi,3,5,3,5,4,5,4,3,5,4,5,4,4,4,5,5,5,4,4,2
2026-04-19 21:20:01,bahuraksa63@hotmail.com,Luthfi Firmansyah,> 25 Tahun,UGM,pertanian ,3,1,4,5,5,5,5,2,1,4,5,4,4,1,4,3,2,4,4,5
2026-05-05 16:33:32,setiawanpaiman@gmail.com,Galur Nasyiah,20 - 24 Tahun,UPN veteran Jakarta ,Kedokteran Gigi,5,4,4,2,2,2,4,3,5,4,3,2,4,3,5,1,4,1,3,3
2026-04-17 02:36:26,hardianto@hotmail.com,Tirta Winarsih,20 - 24 Tahun,Binus,Manajemen,4,5,2,2,3,4,5,2,4,3,4,2,4,4,3,4,5,5,1,3
2026-04-15 23:03:10,rusmanmulyani@yahoo.com,Tina Nasyiah,20 - 24 Tahun,Binus bandung,Ilmu Ekonomi ,4,5,4,4,4,5,3,4,5,4,5,4,3,5,4,5,5,5,4,4
2026-04-12 17:17:20,yuliantiviktor@yahoo.com,Silvia Pranowo,20 - 24 Tahun,Politeknik Astra,Sistem Informasi,3,4,3,5,4,4,4,5,3,3,2,2,4,2,5,5,5,4,4,4
2026-05-02 22:12:59,carub65@hotmail.com,"Maman Siregar, S.Ked",> 25 Tahun,Universitas Negeri Surabaya ,Teknik Informatika,5,4,5,4,4,1,4,2,2,1,5,5,5,4,5,3,2,5,3,4
2026-04-09 12:06:56,gandimayasari@hotmail.com,Arta Sirait,> 25 Tahun,Undip,Manajemen Perhotelan,5,5,4,4,1,5,5,5,4,4,5,5,4,5,5,3,4,4,4,4
2026-04-14 10:21:51,viman97@gmail.com,"Puti Uchita Prakasa, M.Farm",> 25 Tahun,Universitas Indraprasta,Sejarah ,5,4,5,5,4,4,5,2,4,4,5,4,3,5,3,2,4,4,4,4
2026-04-20 14:56:51,tugiman53@hotmail.com,H. Banawi Sihombing,15 - 19 Tahun,USU,Statistika terapan dan Komputasi ,3,5,4,2,3,4,4,4,3,1,4,5,5,1,5,4,4,5,3,4
2026-05-05 01:43:48,sadina96@gmail.com,T. Bahuwarna Pratiwi,> 25 Tahun,Kyoto University of Advanced Science ,Informatika,2,4,4,5,4,2,4,4,2,2,3,4,5,4,5,5,2,4,2,5
2026-04-18 08:45:18,estiawanaryani@gmail.com,Dimaz Padmasari,> 25 Tahun,UNNES,Farmasi,3,2,4,3,3,4,5,5,5,5,5,2,2,5,4,4,5,5,5,4
2026-04-18 22:44:13,suartinikanda@gmail.com,Kasim Sirait,15 - 19 Tahun,ASTRAtech,Hukum ,4,1,5,2,4,4,4,4,4,4,4,5,5,4,4,5,3,1,5,4
2026-04-09 19:54:44,putrimaryati@yahoo.com,R. Ihsan Zulkarnain,> 25 Tahun,BINUS,Ilmu pendidikan ,4,4,3,5,3,4,1,5,4,4,3,5,5,4,1,5,2,5,5,4
2026-05-04 02:07:02,gatotmandasari@gmail.com,"Akarsana Mansur, S.Psi",> 25 Tahun,Institut Pertanian Bogor,manajemen ,2,4,4,4,1,5,4,4,4,5,4,4,4,4,5,5,5,4,5,1
2026-05-02 20:31:40,prasetyalasmono@hotmail.com,Sutan Pranawa Susanti,> 25 Tahun,UPN veteran Jakarta ,psikologi ,4,5,3,5,3,3,4,4,3,4,2,4,4,4,3,4,4,4,2,5
2026-04-11 10:36:27,mnovitasari@hotmail.com,"Uli Nugroho, M.Farm",20 - 24 Tahun,Universitas Indonesia ,kimia,5,4,4,4,2,5,3,4,5,3,4,4,4,4,5,4,4,4,4,5
2026-04-29 13:38:09,osihombing@yahoo.com,R.A. Victoria Hariyah,> 25 Tahun,Binus,Teknik Informatika,5,2,4,4,4,4,4,4,4,3,3,3,2,5,5,3,5,4,2,4
2026-05-01 09:06:25,harjasiregar@hotmail.com,H. Dasa Mulyani,> 25 Tahun,Universitas Pembangunan Nasional Veteran Jakarta,teknik mesin,2,1,2,4,5,5,5,5,3,3,5,4,4,4,3,4,5,4,5,5
2026-05-02 18:52:11,samosirwage@hotmail.com,"R. Bagus Rahmawati, S.T.",15 - 19 Tahun,Pnj,Fiskes,5,4,5,4,3,4,5,4,4,5,5,5,4,4,5,5,4,1,2,4
2026-05-03 07:17:46,prabawa17@gmail.com,R. Irma Marpaung,15 - 19 Tahun,Universitas Pembangunan Nasional Veteran Jakarta,fisika ,2,5,4,3,3,3,3,5,4,5,1,4,5,3,4,5,3,5,4,5
2026-04-13 06:50:26,amaliayuliarti@gmail.com,Dimas Natsir,15 - 19 Tahun,BINUS,ekonomi,1,5,4,5,4,4,4,3,5,4,2,5,4,3,4,5,2,2,4,4
2026-05-04 22:38:22,dimas16@hotmail.com,"R.A. Puji Pradana, S.Pt",15 - 19 Tahun,Undip,Kedokteran,4,3,4,5,5,4,3,1,3,4,4,3,4,4,1,4,3,4,5,5
2026-04-17 09:00:06,irfan20@yahoo.com,"Cut Zelda Prasetya, S.Gz",> 25 Tahun,Universitas Negeri Surabaya ,akuntansi,4,1,4,5,5,1,4,2,5,4,5,4,2,4,2,4,4,4,2,5
2026-05-03 22:51:25,xhassanah@yahoo.com,Anastasia Hidayat,15 - 19 Tahun,Uhamka,Ekonomi ,4,2,4,4,4,2,5,4,4,4,4,5,3,2,3,3,4,2,1,3
2026-04-07 15:13:08,kuncara95@hotmail.com,Malik Hutagalung,> 25 Tahun,Uhamka,Manajemen Perhotelan,4,5,2,3,3,4,5,4,4,5,1,5,4,5,5,2,4,5,5,5
2026-04-19 02:01:31,vickykusumo@yahoo.com,"Tari Tampubolon, S.T.",> 25 Tahun,ASTRAtech,Statistika terapan dan Komputasi ,5,3,5,4,4,5,4,1,4,5,4,4,4,5,4,4,2,3,5,3
2026-04-10 07:20:39,darmanahartati@hotmail.com,Jumari Kuswoyo,15 - 19 Tahun,Institut Pertanian Bogor,teknik mesin,3,4,1,5,5,1,5,4,4,5,4,4,3,5,3,1,3,3,4,3
2026-04-11 19:17:20,jsinaga@gmail.com,"Dr. Anggabaya Nababan, S.Pd",15 - 19 Tahun,Politeknik Astra,Pertanian ,5,3,4,4,4,4,4,5,1,4,3,3,3,1,1,5,4,3,4,2
2026-04-20 20:53:43,uyainahnajam@gmail.com,Raditya Farida,15 - 19 Tahun,Universitas Negeri Semarang ,ilkom,3,4,1,4,4,5,3,5,4,1,4,3,5,4,5,4,4,4,5,3
2026-04-17 08:15:43,mandalakemba@gmail.com,Bagiya Usada,15 - 19 Tahun,Binus,ekonomi ,1,4,4,5,5,5,5,4,3,1,3,4,2,2,4,4,4,4,3,4
2026-04-17 09:56:59,galaksafitri@gmail.com,Elma Mulyani,15 - 19 Tahun,Universitas Gunadarma,Teknik Mesin,4,2,5,4,4,1,3,4,4,5,1,2,3,4,5,4,3,4,4,4
2026-04-17 05:53:50,permadijefri@yahoo.com,Warta Hardiansyah,> 25 Tahun,Universitas Negeri Surabaya ,Teknik Sipil,5,5,4,5,5,5,5,5,4,4,4,5,4,4,4,2,1,5,3,5
2026-04-16 14:02:21,pranowoamelia@hotmail.com,"Ina Rajata, S.Sos",15 - 19 Tahun,unj,Teknik Mesin,4,4,5,4,4,3,4,4,4,1,4,5,2,5,5,5,4,4,4,4
2026-04-18 07:01:03,setyapuspasari@yahoo.com,Ella Handayani,15 - 19 Tahun,Universitas Trilogi,Sistem Informasi,1,3,1,4,1,2,5,5,3,4,5,5,3,5,3,4,4,4,4,5
2026-05-04 03:55:04,hutagalunglidya@hotmail.com,Karen Manullang,20 - 24 Tahun,Institut Pertanian Bogor,Statistika dan Sains Data ,2,5,5,2,2,3,2,5,5,5,5,2,4,4,2,4,2,2,4,4
2026-05-04 08:59:00,kenesaryani@yahoo.com,Irma Habibi,> 25 Tahun,Kyoto University of Advanced Science ,ekonomi ,4,5,4,5,3,5,4,5,5,5,2,5,4,3,4,5,5,3,5,4
2026-04-08 06:42:41,snuraini@gmail.com,"drg. Ikin Prastuti, S.Pd",> 25 Tahun,Unesa,ekonomi,5,5,4,5,4,5,5,4,3,4,4,2,4,5,5,4,5,2,4,3
2026-04-29 13:57:56,gina02@yahoo.com,Jefri Samosir,20 - 24 Tahun,UPN veteran Jakarta ,Akuntansi ,4,4,3,4,2,5,4,4,4,4,5,4,4,1,4,5,5,3,1,4
2026-05-01 18:37:03,nasabrahimah@gmail.com,"Ir. Eja Nugroho, S.E.I",20 - 24 Tahun,Universitas Trilogi,Mechatronics engineering ,4,5,4,4,4,5,5,1,2,4,3,4,5,3,4,3,5,4,4,3
2026-04-17 00:59:24,ega07@yahoo.com,Kani Sitorus,20 - 24 Tahun,ugm,Sejarah ,3,5,4,3,3,4,4,3,4,5,2,3,5,4,4,4,3,5,3,3
2026-04-16 18:31:52,limansaputra@hotmail.com,Tgk. Maya Handayani,> 25 Tahun,IPB university ,Teknik Informatika dan Komputer ,3,4,5,4,2,3,4,4,3,5,5,3,4,5,4,4,3,3,5,2
2026-04-13 00:57:17,kawaya46@gmail.com,Drs. Hartaka Agustina,> 25 Tahun,Univertas Islam Lamongan,Ilmu Ekonomi ,1,5,4,4,4,4,2,3,5,2,4,1,4,4,4,4,4,5,5,3
2026-04-18 17:39:08,ujailani@yahoo.com,Oni Ramadan,> 25 Tahun,Universitas Indonesia,Ilmu pendidikan ,3,2,5,2,4,3,3,5,2,2,5,4,4,5,5,3,4,5,3,5
2026-04-15 21:24:17,bakijanzulkarnain@yahoo.com,"Mahdi Jailani, S.Pd",> 25 Tahun,Prasetiya Mulya,perbankan,4,5,4,4,4,3,5,4,5,2,3,5,4,4,4,4,5,2,4,4
2026-05-03 09:44:16,rusada@hotmail.com,Purwa Purnawati,15 - 19 Tahun,Binus bandung,Teknik Informatika ,4,4,3,4,5,4,2,4,4,4,5,5,5,4,4,1,4,4,2,5
2026-04-07 06:20:52,dacin07@hotmail.com,drg. Jarwadi Prayoga,20 - 24 Tahun,Universitas Muhammadiyah Surakarta (UMS),Pendidikan Bahasa Inggris,3,4,5,5,5,2,4,4,4,4,4,5,1,3,4,4,5,3,4,3
2026-04-17 17:54:20,kasiyahlestari@hotmail.com,Gading Nasyiah,20 - 24 Tahun,Binus University,Manajemen,5,4,5,5,2,5,3,4,5,5,5,3,5,2,3,1,4,3,5,5
2026-04-08 22:42:36,radit67@hotmail.com,Jaswadi Suryatmi,20 - 24 Tahun,unpad,ekonomi,5,5,2,4,3,4,2,3,4,4,4,4,5,4,2,2,4,4,4,4
